1,20,177,14,0,0,0,4.153946594042634,4,2.516517592957181,5.3212298226625165,1,6.1290603263098165,3.900966759290864,4,6.50499434620868,5.351170822945559,2,4.007925498586292,9
0,39,7,23,1,0,0,4.768454583916077,1,2.4976117749204167,0.3027205936691537,1,6.871289222997012,4.807516459937437,2,5.697564137671464,5.814496877059949,6,0.8850563720130786,9
1,20,87,14,0,1,4,7.756174746558624,5,6.08567069807537,3.8276134112912703,4,6.620408837772179,4.270962326977074,3,6.759574237774861,4.7540639441048365,4,3.5017297952557613,5
1,50,30,32,1,0,0,5.517051664491546,2,7.797703378813291,5.660179408944699,3,4.646532509227283,1.5689189705480215,5,7.096351231743547,4.638188179088247,2,1.757357035398468,9
0,10,111,8,1,0,0,8.739424292337953,2,7.22242681757195,6.291177936750529,3,5.536007742421118,5.493520058107151,4,6.257952305470587,4.384661497383285,5,5.091928111157581,5
0,15,56,11,0,1,6,4.403772876634164,2,4.241817271385344,2.3220252623049817,0,5.14186085843006,2.974285080421448,3,5.116148191280156,4.790868001418762,8,1.6613349892438758,7
1,38,2,22,0,0,0,4.808198404530174,4,3.477275815326108,5.66405550661257,1,5.301973278840544,5.2468424357227175,3,5.220117114112238,4.59764261681668,4,5.076896674262134,6
0,7,150,6,1,0,0,1.8014695025663108,4,4.00276602583935,4.597449660157527,3,3.450051270565896,3.633371571844393,5,3.58331239510886,5.920936523787846,6,3.2584503900536763,6
0,31,145,18,1,1,5,7.589339295857316,1,8.323044552841083,5.627159976065769,6,4.356393614729712,6.916901190860072,5,4.725080008261214,4.020938686047893,5,5.976579467359072,5
1,3,141,2,0,1,3,3.9363816828516343,2,3.342628774753337,5.840616373015764,0,4.632138695425004,3.151950577100337,5,6.653710581194151,5.153919365023776,4,2.6870356060787226,9
0,31,77,18,1,0,0,1.2749435783086749,4,2.1189961813240705,1.7213714739105006,4,4.423270736872867,5.017666177347216,5,4.471765449620763,2.924595512112155,4,3.5366737759151814,5
0,18,10,13,1,0,0,1.759951479366662,5,2.047997048384477,3.014772456617731,6,2.02695217353108,3.751350369264485,6,3.5174993019087832,2.6404250334470016,4,3.9381214872290697,3
1,46,158,29,0,1,2,4.767979434409345,2,4.488627488106338,5.497201339725837,2,6.216771486793858,0.7698588867667375,3,7.174253625402153,6.292249855839483,2,2.964576376415571,10
0,47,51,30,1,1,5,2.7639786173951517,4,5.575534220008504,6.391432695414294,5,3.218760546142725,3.829524375699015,7,3.288055897100795,4.066766571353851,6,4.990677816508,5
1,2,189,1,0,1,5,9.13420894252918,5,5.532058105777576,4.722354145523233,2,7.340409952014258,5.791792219929129,0,5.050411675009453,5.06460752658347,6,7.733270552458688,3
0,3,67,2,1,1,8,5.228037169441588,6,6.276719804987447,8.325166621591336,4,4.508728597823092,3.965539732670925,7,4.070810995571336,4.211120651050316,6,6.593605986902336,5
1,8,44,6,1,0,0,5.5262058979821385,6,4.069958898394594,6.67937130063048,1,3.3936985417007186,2.251896746693018,3,8.086153683104534,3.8812003573042206,8,0.6500637480351825,8
0,12,9,10,1,0,0,0.2899014992976427,6,4.757298358791529,5.22556519217728,7,1.7496094617508855,1.8097861628522272,5,3.8119285026847,3.9671135129511335,4,3.642451766173565,4
0,4,135,3,0,1,3,4.399961135255934,4,6.147879281316174,4.093559449048128,7,4.896773358942957,6.268332150127646,3,2.7769177514384342,6.280615038627799,3,8.477227436753031,2
0,19,34,14,1,0,0,5.1011862854135686,5,4.382757211459135,5.362694548938902,0,5.969342938736921,1.3816047419093265,7,6.1059129054102925,3.657826946356048,8,1.74438428002181,7
0,43,155,26,0,1,4,8.313083740203846,3,8.288505631956305,5.81476017346532,6,5.09478152704763,5.085587179613393,5,6.125541239976547,5.556054069096542,6,3.1241127076880546,6
1,38,38,22,1,1,2,11.728271755532528,5,7.947860171982567,4.09663766730641,6,7.915378412359505,6.051995673543075,1,7.133898152138842,7.398623651663463,5,4.095936354400052,3
1,15,91,11,0,1,1,9.195333229838786,5,8.042031436078107,7.025432160347826,6,5.627695233646336,5.111198964103979,3,6.792773030574051,5.269097609584986,4,4.13693639744205,6
0,2,132,1,1,0,0,0.465497735346938,5,2.2200125179144123,2.5916602782756417,3,4.227146489203808,1.2498143379148927,6,5.314406476644766,4.131093295849355,3,2.923193700480083,6
1,26,100,16,1,0,0,5.850701100359062,8,5.2192255863046855,5.712444566745414,7,3.8111564779941136,6.830589684220247,3,4.892160365680674,3.280093934576092,6,4.664966717548147,4
1,30,110,18,0,0,0,7.65093336961905,3,4.214870502142244,4.248965964693492,4,8.762301293477178,0.2377753105426636,3,7.891558077026042,3.824674905828727,4,3.695106360716686,8
1,40,9,24,0,1,7,1.8687429977483372,6,1.8629882640246764,4.29965352263119,2,1.710547451181908,4.885415892103643,3,6.0219594825667215,4.999220662150562,7,0.2309441033547434,8
1,26,60,16,1,1,5,7.152763964985098,3,3.634100812967679,5.575918707666626,1,6.5617146994774656,4.161377768813495,2,6.127925075183639,4.679882376031302,6,4.6434343082519245,6
0,46,103,29,1,0,0,1.658001449248474,3,2.568713065842013,0.0364090028875043,3,5.209527099346548,6.17490673921468,2,2.707083178854693,5.638645827149926,4,5.446507887221712,4
1,24,142,15,0,1,3,9.017630130710376,3,5.77074554465373,5.25552288357334,0,8.777224905268115,2.915293831906073,3,6.77116838814257,6.269556962536318,3,6.107287339357034,6
1,19,13,14,0,1,2,6.149091458873842,4,4.696910300700118,5.410659341612455,3,4.871022845960543,5.337413586443368,3,7.149150581200192,6.912171467435526,4,1.721324914865693,8
1,41,138,24,1,0,0,10.122498331848377,2,5.905358650823057,8.955541029699845,1,8.226556619779315,3.810289246452514,4,5.3217921456635215,3.804097041931716,6,9.24192644296744,3
0,37,76,21,1,1,4,2.4780968047348804,3,3.451831041885609,4.3548770982060585,9,0.7252468471572531,5.858544761703849,6,0.7108239227111852,4.407243047225591,3,8.34879227090393,1
1,46,124,29,1,0,0,5.451430606217252,2,4.7538919597836085,4.614823365324271,0,4.535698322175549,2.2004494287388274,2,6.854786900440146,6.369748199949233,6,1.1960506763609144,9
0,24,76,15,1,1,7,0.8788345088098595,3,5.314366921721931,3.797031345108863,6,3.1691791995311567,3.995473648581575,5,1.7514302663611914,5.988867741640225,5,8.565059199624002,2
0,4,128,3,1,0,0,5.123858512544405,6,2.482303920415473,5.892567942942387,8,0.0257489765558371,1.4479414046594783,6,2.61931510816546,4.285682279090986,1,6.198128414366087,2
0,7,48,6,1,0,0,0.6756861822433802,3,2.504960430539908,1.909871615538096,3,3.0057305403652284,3.1087267110895183,4,2.554828199954016,4.604699021930412,7,3.4524168252953937,4
0,2,157,1,1,1,8,3.3993948364128936,4,1.856161833956328,1.1395462453171938,4,2.6705927571553563,3.446837778184125,7,0.557210053742418,3.756090358322112,7,3.4602642610200585,5
0,20,40,14,0,1,4,2.4724487116193257,5,6.751866535607389,10.291169640493573,8,1.752042552479813,4.099408912760755,7,2.7852318716875697,6.181241146533905,4,9.57771976908674,2
1,12,151,10,1,1,1,9.594523170251296,4,6.723274910071108,7.091467284870653,1,7.196784383171777,2.901887632128652,4,8.130602106675902,3.835326453082306,4,2.631968785165851,8
1,46,2,29,1,1,5,5.248425827529536,2,5.057978411357172,4.927840629385975,1,6.210186680917793,4.62626396005272,4,4.122740081673653,4.4171906740915805,4,7.593489473681261,5
0,40,160,24,0,1,6,1.321681865674139,3,2.812037870843131,1.7257673781602776,2,4.283040080967687,5.27468622513165,4,3.117131087799475,3.742444730026728,5,4.386637330368661,6
1,7,175,6,1,1,6,3.127951401222256,7,2.403098747204068,3.471228179740136,2,4.643738294930149,6.1388254757420775,1,5.365411687741768,2.961608843279325,2,4.36871960345311,7
0,1,80,0,0,0,0,2.5592099519628446,4,4.107720624140598,2.2540197900769927,5,4.994225318325409,5.313767116456698,8,3.3379418491134456,4.147285426694125,7,1.888026130903312,6
0,4,38,3,0,1,9,1.2758003169978045,3,2.6447759035180365,4.56670993853592,0,4.451396860601768,3.3699927317583382,7,3.602879750333426,4.578296819857526,6,5.47728507816721,5
1,47,15,30,1,0,0,9.815910382455035,3,6.336535759375868,5.982692883318389,0,7.083826002357138,2.9851388508113805,2,6.954761382068925,3.2759071114077534,7,3.633189517252213,5
1,26,21,16,1,0,0,7.299904853282748,6,6.44302236001426,4.555602496667545,7,4.7548764724023,5.797667365990173,2,5.258418838028071,4.307326821921018,7,3.627028283599574,4
0,17,128,12,1,1,6,0.9608462131745216,2,1.6886471436060169,0.0670825555787875,1,4.2282170089672775,4.009062176998879,4,5.565019768736921,5.321892819917688,5,0.026488052907192,8
0,7,170,6,1,1,5,0.4671523543808309,3,3.629533639697137,3.3732960133350565,5,2.8921353204224696,4.140769049759412,6,3.737468034440593,4.370133518719698,5,3.910527419017521,5
0,24,12,15,1,0,0,1.849043768322205,6,2.1880992261443915,4.825048863020975,6,2.423738374410493,2.820870266237525,7,4.032601497953863,5.195605344552591,2,4.812073008385539,4
1,49,40,32,1,1,3,0.0864765493517163,4,3.2458411974558112,1.6745497089089123,4,3.307576479542173,2.648533417917465,4,4.359774201380073,5.96936874064212,5,1.3739652860792615,6
1,11,40,9,0,1,4,9.74367275706584,4,4.5991113054711175,7.865333195231276,0,7.911924540620012,4.835159208741306,3,5.972415907516862,4.582330554480795,6,7.3410166415831775,4
0,10,157,8,0,0,0,4.243083018055626,4,8.820978832776198,9.8824602742696,10,2.2598825898531896,5.139360256395558,3,3.1928539891987584,5.089618798672155,0,13.42186925680201,1
1,35,116,20,1,0,0,15.431114102800366,7,7.680131690957237,8.205547970521089,4,10.315239185195512,6.103129410853537,2,8.0335878618507,6.035580671305332,6,6.465813029334727,3
0,49,166,32,0,1,12,5.983074325020448,3,4.907736455408179,6.663035438066316,0,6.5576836162056935,4.567146211102722,7,3.3048518246661573,5.2115743973707245,8,7.914866480270517,5
0,4,135,3,1,1,7,2.014993920242142,2,3.0795540312280534,1.5917772257789156,2,4.075482705090978,5.0455245910232325,6,3.816466501988392,3.8649264166175192,7,0.9722649470953036,7
1,18,101,13,0,0,0,5.687887311395562,5,8.289093607425851,7.621895344813025,7,3.303542137602739,3.00063172833068,5,4.62309358832571,6.492643036048789,7,2.9837943761756227,6
1,8,154,6,1,0,0,5.527239688142455,6,2.083639624226218,2.145047119608813,0,5.710478298936933,4.627877613742912,0,7.677420907390169,5.309096169526829,5,0.8090206464212955,8
1,1,175,0,1,0,0,7.846827962831153,1,7.036683059329555,6.763187394702292,3,5.610399855633419,5.33999052909689,5,4.640056703101717,4.558573583035608,5,6.786902448953292,4
0,1,144,0,1,0,0,0.990197062763836,2,3.428666509606925,3.6116330406427495,0,3.4259203827544926,2.891748165665348,8,3.0801000201709368,2.823463730328178,9,1.5032551568604178,8
0,11,189,9,1,1,11,6.722688202666907,2,4.864213559563854,5.532567026574147,3,7.4626889507947425,3.83520273469476,5,4.349186327472198,4.269893232939713,6,6.76296711034633,8
1,43,63,26,1,1,2,6.542572217992403,2,5.904573137178002,4.360660037785078,1,7.1377267152018575,4.001924345928567,4,6.092845966679661,4.804140093637951,1,5.5380225235663545,7
1,1,78,0,1,1,6,13.71763561346622,4,4.719056698497569,7.218315061806707,5,11.951861247865294,3.830993181110164,0,6.502921886950114,3.5479293708439186,7,10.66910976865172,2
1,36,196,20,0,1,2,8.291334049741291,5,7.584510705787296,5.349617432414473,6,4.976647202550829,3.7088731755716617,3,6.552639584017756,3.882826099799243,8,0.9239016298346848,6
0,12,192,10,1,1,6,8.388860089126544,4,7.783457719198049,7.37870519920553,4,5.673067300420736,4.335008204820327,4,5.242211975335886,6.920729104962244,5,7.563407548268604,4
1,49,55,32,0,1,5,9.102925780032525,6,5.231435298987745,3.252032074826919,4,8.301206074085162,6.33891127081351,0,5.240078362882802,4.122007679626403,5,6.773718821565233,3
0,48,157,31,0,1,6,1.6357343295878124,2,3.1438049972668214,0.5803223404893378,3,4.785583682535732,4.702098579810304,5,3.571091981793857,5.066557339796534,7,0.5323529538416176,6
1,30,72,18,1,0,0,9.82127446288436,3,5.745592922988709,7.047270981263163,0,7.819661358529626,3.318162845211152,4,6.25377993318573,4.487130612610442,8,5.246547572478567,5
0,4,191,3,1,1,8,2.6218992604260727,7,1.2397489714311145,2.282474448407315,3,4.278073012630408,3.1332121354792024,5,0.6701764440029798,4.847459914340306,5,7.73136407162878,3
1,10,134,8,0,1,6,5.65145961486422,4,3.705774227236156,4.761361944143927,1,5.928999544752744,4.871406696839296,3,4.917575394824327,3.838003151937466,6,5.828299657400133,4
0,2,140,1,0,0,0,10.146586620967115,5,8.242293158672334,8.302693944374214,5,7.027485716536928,6.501603151324359,5,4.482691650021547,4.116671422022252,5,9.240435418417048,4
1,36,146,20,1,0,0,10.410876190439389,5,9.096925649845565,6.121556471532604,8,4.964597224912243,5.716964359653234,3,6.672538977260725,6.39374123851414,7,2.145400379287901,4
0,5,64,4,1,0,0,5.707940185004076,3,6.923373505256384,4.123725070302181,4,4.732191432998767,2.568538219338053,4,6.355920015970657,6.2735585863231424,5,2.927121774800766,6
0,43,157,26,1,1,5,0.479190589085924,3,5.069836319775071,6.868683938333696,8,0.9680604710888598,6.844062366354288,5,0.1911189998821925,4.286309986106691,3,12.138762138384362,0
0,49,190,32,1,0,0,1.0193728471009145,4,4.167365246015954,2.522449940435475,7,1.9262007157869352,2.283164066919434,7,3.3178427109392,7.137430934912867,6,2.123027136013679,4
0,37,192,21,0,1,4,7.495780164816455,3,5.78422459025472,6.347408677247046,2,5.891334739834624,4.9391480163800425,4,7.529033295258785,5.5668798904814185,2,4.616173874386893,8
1,14,27,11,0,0,0,7.873050769881598,5,5.998790036028376,4.583668203805248,5,5.870021652149153,6.576351174922429,1,5.869505175496554,5.942033765245768,4,5.042508439557592,5
1,30,4,18,0,0,0,9.827683463721277,5,5.877708348471864,6.176879594227303,3,6.665002527221477,4.989611102298227,2,6.40027935657896,5.539755714277184,8,3.691461204186414,4
1,41,54,24,0,0,0,7.611680136398094,5,7.943001064423571,5.502278340160968,6,3.9414033642319968,3.855504393208884,3,6.34629071758233,5.432921303335501,8,0.8253847780484751,6
1,33,6,19,0,0,0,8.78966308195617,4,7.809725712069443,8.082056855051864,3,6.3096474884284985,3.133426689160669,5,6.505682877443336,6.49135766057818,5,4.63166587787144,6
1,24,152,15,1,0,0,8.189337879173515,2,7.174453285645686,6.8014056718273554,1,5.320172694950501,2.442313793195704,4,6.649386586927466,4.29232236380189,7,2.8786648428185044,6
0,4,46,3,0,0,0,0.5933496162257379,4,3.2286252531213475,5.283930666546225,3,3.179245819003129,4.083378301459408,6,3.161002741066031,5.7454496068541125,4,6.773434521952808,5
0,43,192,26,1,0,0,2.2866575530083493,8,2.8650887887921908,6.772625365778058,2,6.117458136041596,3.613391845420958,8,2.81196792779332,5.906793663809825,5,6.702832462237228,5
0,36,167,20,0,1,5,1.5451084282606322,3,3.361591855292718,4.2572303939232725,6,1.6300198413498084,2.592074187829277,8,3.214278920301032,3.6170098440652194,6,2.6567947425982754,5
0,31,40,18,0,1,5,6.992647331820407,2,4.791817369210224,2.098137432785244,1,6.977525511749799,5.665332115301705,2,5.76180621195928,4.286075679483855,5,3.3648883309452344,7
0,3,1,2,1,0,0,1.7695607334034582,5,2.3973673958246424,1.6089231888263678,9,2.0065562843059754,4.989532702088363,8,3.947901310728473,3.4222179563881507,4,0.5461728345606094,5
1,20,87,14,1,0,0,8.259841533417026,4,4.154325066981394,8.295095976828776,2,5.775067245808628,1.3045560860310914,4,7.522864142744228,5.098410019149587,10,2.067272548534916,6
1,4,188,3,1,0,0,5.813458900608703,4,3.717666105822953,6.135114691714641,2,6.835740646750839,2.3897004485859683,4,6.387990433271229,5.535036032713968,3,5.946926248043198,7
0,48,100,31,1,0,0,0.9527728863240784,7,2.4669299966806424,4.642202438809443,6,3.555437651001013,3.664170695779309,4,3.1076086020143854,6.893105933684796,1,7.425598121326987,3
1,50,95,32,0,0,0,2.382487918293317,2,5.469195805088725,4.59139220027346,3,1.932215734934096,4.002036647797953,4,4.871947819302103,6.602554960270294,5,2.286603474228975,8
0,47,171,30,0,0,0,2.7666202163343456,2,2.854827036874836,1.268017849899528,8,1.0548795928753272,4.894030822291822,4,2.20945666995551,3.820591895854455,3,4.501441984230854,3
1,33,81,19,0,1,4,13.268021217358548,5,6.1793457042773525,6.993493494464585,0,10.199897808896363,3.531684871580574,2,7.748303601584794,4.890243376376129,7,6.575707984965357,3
0,24,159,15,0,1,3,5.34672622559545,5,1.133886837433992,2.731430901380782,5,1.183091215226526,1.211202630971921,4,1.5821735243732844,5.463122414516988,3,6.508025514829755,2
1,35,145,20,1,0,0,10.109673987997196,5,6.710449340000516,6.795247758541784,3,6.927511277147249,4.4529727482861645,3,6.436334375352886,5.571256869986574,7,3.931021732810706,5
0,48,53,31,1,0,0,0.6706365055883916,0,5.80142466958467,5.254838463465117,6,0.3815731171108965,4.684104738826164,5,3.1729425130215687,5.127687435434845,5,4.496976015750651,5
1,23,18,15,0,0,0,6.641731032108063,3,4.3034427211967206,7.212293264645025,0,6.5202622637974805,2.1563889425118306,6,7.278429743930358,3.22593343459046,5,3.917561562586404,7
1,11,156,9,0,0,0,8.21919742691762,4,5.351764857854382,7.709869529007626,0,6.796501916229907,4.093064447300671,4,5.592171547334768,4.04846026980511,6,6.271327844278401,5
1,31,31,18,0,0,0,8.26311395042271,3,7.825799299288863,7.174285892857583,0,5.919762442570004,1.1671007574160472,3,5.951720827066801,4.626634123796675,7,3.658206071661115,7
1,35,124,20,1,0,0,8.201011827808118,3,5.535885866778337,5.161279716685364,1,7.151655379703781,5.085485361253536,3,5.375967889629585,4.604430333856039,5,6.612284612675838,5
1,46,75,29,1,1,3,5.62520375628216,5,6.669215987289574,6.457314064133353,3,5.061194487968288,2.6783119795096586,4,5.853512843375158,5.883827901978622,4,3.6727762449858554,8
1,16,114,12,1,1,2,8.595271775164598,2,9.52077024330491,6.872577966900135,4,6.905715510303448,2.805073133075942,5,4.912405135944189,4.994470665802756,4,6.884470902377377,5
0,40,93,24,1,1,7,4.698086828596802,2,3.902915529871376,2.7366917887774926,0,5.958945170406933,4.07411547448093,5,5.730594030337391,6.48193363051726,5,3.169644837373215,7
0,38,8,22,1,0,0,6.930898028734898,3,4.636967017479471,4.825740027726373,0,6.035343660641557,5.012926090820391,2,7.544341022325283,4.452574933050269,1,4.626751849383857,7
0,8,26,6,1,1,6,2.819771407865722,5,5.364417947785157,5.201544515149671,3,4.136933591504135,2.260494782229868,5,3.3433294904084647,5.211348526150062,7,5.0001250866661895,5
1,23,40,15,0,0,0,0.2996537410869919,6,2.168067108690785,1.3168239045844308,3,1.548519038609271,3.2339294564716186,3,7.327409746939944,4.551652485386685,5,3.4969863489899886,10
1,14,122,11,0,0,0,6.938130668676186,3,6.708278655486931,6.448058223895052,4,4.261267374941944,5.146717745579175,4,5.259939592993298,4.492298207370927,6,3.863853564680592,5
1,9,38,7,1,1,3,4.6107624577212665,3,6.411015210918444,5.340964301913181,4,2.9036890925824306,4.073877519199245,4,5.290714627709719,6.210716408619244,6,1.628842589553691,7
0,28,164,17,1,0,0,3.232974212445005,2,0.8783460169766268,0.7978177049747659,0,7.039890790216713,6.923319525378703,3,3.8836797342761074,5.744389473668574,6,2.469890584093452,6
1,38,151,22,1,1,3,10.898805831443491,0,7.915076656853135,5.188134276886629,3,7.289219901576131,6.012475402867189,2,5.037499424788992,5.312092596654379,7,7.404512606408377,2
0,31,38,18,1,0,0,5.19499750907718,5,6.165484355902178,8.038513270040488,3,5.115379910050034,4.665345641021992,3,2.6527649809728304,6.599013685358127,4,10.634997122083156,3
0,11,115,9,1,1,4,1.6978898414292756,4,4.23372885058108,4.073055621606139,5,3.771184328097842,3.828832245097382,7,3.9873552415153166,4.001869034118156,5,3.57904130047891,5
0,7,119,6,1,0,0,12.187560425661594,0,8.927863924757247,6.300169678211054,1,7.279182513218361,6.267591109432901,6,6.439794313106405,2.7409824719293727,8,4.801902571473242,7
0,17,167,12,0,0,0,0.3332704236333015,4,3.69875114123851,4.247965545184105,6,2.092811090988098,2.9683356231503115,5,3.805456209649334,4.146769071878057,4,3.8427870319850808,4
0,38,52,22,0,0,0,0.4003373739596005,3,4.776804328300011,7.8852205657957795,5,0.7168010899624591,2.2087184711521464,6,2.927605235130042,6.980603987737704,5,5.67534355174393,4
0,29,45,17,0,1,9,7.6796162582951215,3,6.369850818352278,3.5828296975948155,2,6.839661701608975,4.640732248298422,8,4.638835753584455,4.978022405451058,11,0.4966874038566882,7
0,47,22,30,1,1,7,2.973202090130944,4,4.710210512571335,6.015550332042299,1,3.700482878381897,1.441437017527924,5,5.32365865154117,4.869713168004973,5,5.5028691317488105,5
0,30,13,18,0,0,0,4.87089181865582,2,5.267730165575457,5.943997035590311,2,4.598955631169954,4.587370953158039,6,4.566747395307021,5.374992723906789,5,6.538240523505661,5
0,47,191,30,1,1,1,1.894948118879092,3,7.646504341718122,5.465899132218529,11,1.2237043877462108,4.146271345449248,5,4.275492712308045,6.006024500663822,2,5.786048477661517,3
1,3,125,2,1,1,5,8.510751094589441,2,6.9340818120645,7.836173900725427,0,6.936660242500334,2.9963379286562386,4,4.527808601594469,5.654972243077375,6,8.735021894266657,4
0,6,197,5,1,1,7,3.804054367218364,2,4.086472563846596,3.925173874679448,3,4.370805321503366,6.73827281234345,8,3.591955027383242,4.726577302851918,8,1.846573590280939,7
1,40,192,24,1,1,5,6.143119872260913,4,6.036970129077351,5.5737660149517945,3,5.562892423562515,4.334039803025503,4,4.721385120236246,4.363740665863435,5,6.248846353380484,5
1,11,154,9,1,1,4,3.9882700094829953,3,3.1765226072560147,5.882807958165331,0,4.418177841379197,3.211996370683194,4,6.727125468296837,6.655041358559157,4,2.011580878781862,9
0,35,195,20,1,0,0,2.3269579086083003,6,3.0571418304772724,6.00457373361974,1,5.15886866233302,2.0443791042139474,5,5.387739374467256,4.588203442189793,2,5.61567508578994,6
1,47,63,30,1,1,3,7.228616314630843,5,6.338671193478548,3.95806983394588,8,6.045353275995399,6.736794442421605,4,5.170575857531872,5.103399022232672,4,5.385062571265167,3
0,47,41,30,1,1,7,0.8131861697317699,2,1.876813308450615,4.590444440725842,0,3.033290431792501,2.357787021823291,5,2.648314796950491,4.782928792239884,6,6.360088945255412,5
1,39,9,23,0,1,5,8.06741957808935,5,6.9490503407487,6.579422818180677,2,6.143168785119732,2.397847230533725,3,6.997368430120797,4.325167486391366,5,4.26319282364288,6
1,25,112,16,0,1,4,4.3831127552770734,2,3.376391974598556,4.029617407719323,2,6.712109215707638,3.1150724629337225,3,6.187491319572666,6.574061177929333,1,4.460226615545381,9
0,47,98,30,1,0,0,1.5380228152668107,4,2.687425015493999,3.487986271075033,1,4.307489088535395,1.9069097962448815,4,5.599752080324318,3.5832657871660007,4,3.0410659160219007,6
1,12,32,10,0,0,0,11.897864791212363,1,9.286787678578207,5.591886103490136,1,8.57174077786944,4.243300865723754,3,4.854303706152798,6.169033314369146,6,8.533498269369998,2
0,48,7,31,0,1,6,0.5822870019707382,5,6.252421972435005,8.081896656793482,7,1.7503480273506806,1.4410444882550064,8,3.280859860087436,5.244585154593616,4,7.24764256122522,3
